id,lat,lon,stratum,bbox_min_lat,bbox_max_lat,bbox_min_lon,bbox_max_lon
1241,41.184023,1.19502,industrial,41.182873,41.185173,1.193492,1.196548
1242,40.317526,-79.872905,industrial,40.316376,40.318676,-79.874413,-79.871397
1243,23.396573,113.666573,industrial,23.395424,23.397723,113.66532,113.667826
1244,56.705207,60.993251,industrial,56.704057,56.706357,60.991156,60.995345
1245,43.520763,51.271471,industrial,43.519613,43.521913,51.269886,51.273057
1246,24.08652,38.174616,industrial,24.085371,24.08767,38.173356,38.175875
1247,29.858066,-95.12161,industrial,29.856917,29.859216,-95.122936,-95.120285
1248,-20.499315,118.534128,industrial,-20.500465,-20.498166,118.5329,118.535355
1249,-26.393804,29.271047,industrial,-26.394954,-26.392654,29.269763,29.27233
1250,51.139251,4.311143,industrial,51.138101,51.140401,4.309311,4.312976
1251,43.374006,5.163803,industrial,43.372856,43.375156,5.162221,5.165384
1252,-12.705346,-38.138236,industrial,-12.706496,-12.704196,-38.139415,-38.137057
1253,51.944708,4.347976,industrial,51.943558,51.945858,4.34611,4.349841
1254,49.607917,8.37062,industrial,49.606767,49.609067,8.368845,8.372394
1255,29.335334,47.943196,industrial,29.334184,29.336484,47.941877,47.944515
1256,-32.674241,151.035848,industrial,-32.675391,-32.673091,151.034482,151.037214
1257,43.974721,87.824614,industrial,43.973571,43.975871,87.823016,87.826212
1258,30.476664,114.320467,industrial,30.475514,30.477813,114.319133,114.321801
1259,55.329836,86.366807,industrial,55.328686,55.330986,86.364786,86.368829
1260,29.804849,-94.276583,industrial,29.803699,29.805999,-94.277908,-94.275258
1261,39.412171,118.073441,industrial,39.411021,39.413321,118.071953,118.07493
1262,51.182158,4.41307,industrial,51.181008,51.183308,4.411236,4.414904
1263,-8.849428,13.265944,industrial,-8.850578,-8.848278,13.264781,13.267108
1264,53.413796,-1.513625,industrial,53.412646,53.414946,-1.515554,-1.511696
1265,41.103941,1.094618,industrial,41.102791,41.10509,1.093092,1.096144
1266,24.228052,82.400957,industrial,24.226902,24.229202,82.399696,82.402218
1267,21.494947,73.088355,industrial,21.493798,21.496097,73.087119,73.089591
1268,43.652808,87.787766,industrial,43.651659,43.653958,87.786177,87.789356
1269,41.03166,123.178469,industrial,41.03051,41.03281,123.176945,123.179993
1270,43.426541,5.342127,industrial,43.425391,43.427691,5.340544,5.343711
1271,53.565793,-1.468447,industrial,53.564643,53.566943,-1.470383,-1.466511
1272,-25.724376,30.157631,industrial,-25.725525,-25.723226,30.156354,30.158907
1273,32.561493,51.793711,industrial,32.560343,32.562643,51.792347,51.795075
1274,40.017513,113.144277,industrial,40.016363,40.018663,113.142776,113.145778
1275,26.714317,50.240858,industrial,26.713168,26.715467,50.239571,50.242146
1276,-23.33177,119.53374,industrial,-23.33292,-23.33062,119.532487,119.534992
1277,51.932783,4.497117,industrial,51.931633,51.933933,4.495252,4.498982
1278,51.543612,7.672216,industrial,51.542462,51.544762,7.670367,7.674064
1279,-28.341393,-71.154448,industrial,-28.342543,-28.340243,-71.155754,-71.153141
1280,22.457488,70.157499,industrial,22.456338,22.458638,70.156254,70.158743
1281,30.114908,-93.940729,industrial,30.113758,30.116057,-93.942059,-93.9394
1282,32.472789,51.698054,industrial,32.471639,32.473939,51.696691,51.699417
1283,41.016485,122.984705,industrial,41.015335,41.017635,122.983181,122.986229
1284,37.062297,-83.195757,industrial,37.061147,37.063447,-83.197198,-83.194316
1285,-26.288599,29.386705,industrial,-26.289748,-26.287449,29.385423,29.387988
1286,30.552944,48.429948,industrial,30.551794,30.554094,48.428613,48.431283
1287,30.41057,48.529803,industrial,30.40942,30.411719,48.52847,48.531136
1288,49.508623,8.398798,industrial,49.507473,49.509773,8.397027,8.400569
1289,51.869934,4.446636,industrial,51.868785,51.871084,4.444774,4.448498
1290,31.738656,-101.807415,industrial,31.737506,31.739806,-101.808767,-101.806063
1291,29.898603,32.609253,industrial,29.897454,29.899753,32.607927,32.610579
1292,45.413472,9.817247,industrial,45.412322,45.414622,9.815609,9.818885
1293,31.736581,-102.024264,industrial,31.735431,31.737731,-102.025616,-102.022912
1294,51.882534,4.44899,industrial,51.881385,51.883684,4.447127,4.450852
1295,40.985394,122.813514,industrial,40.984244,40.986544,122.811991,122.815037
1296,39.065089,121.654621,industrial,39.063939,39.066239,121.65314,121.656102
1297,55.025673,83.186774,industrial,55.024523,55.026823,83.184768,83.18878
1298,41.658706,-87.250808,industrial,41.657556,41.659855,-87.252347,-87.249269
1299,-23.96448,151.306621,industrial,-23.96563,-23.96333,151.305362,151.307879
1300,-26.457418,29.089938,industrial,-26.458568,-26.456268,29.088654,29.091223
1301,24.169667,82.792436,industrial,24.168517,24.170817,82.791176,82.793696
1302,42.353126,-82.801048,industrial,42.351976,42.354276,-82.802604,-82.799492
1303,22.612303,86.388877,industrial,22.611153,22.613453,86.387632,86.390123
1304,55.243861,61.15567,industrial,55.242711,55.245011,61.153653,61.157686
1305,53.576288,-1.594638,industrial,53.575138,53.577438,-1.596574,-1.592701
1306,-23.637996,-70.590924,industrial,-23.639146,-23.636846,-70.592179,-70.589669
1307,27.173423,49.832879,industrial,27.172274,27.174573,49.831586,49.834171
1308,31.840784,-101.932283,industrial,31.839635,31.841934,-101.933636,-101.930929
1309,29.820737,-93.895645,industrial,29.819587,29.821887,-93.89697,-93.894319
1310,-23.5024,-70.54372,industrial,-23.50355,-23.50125,-70.544973,-70.542466
1311,45.721512,53.233469,industrial,45.720362,45.722662,53.231822,53.235116
1312,55.156287,61.514609,industrial,55.155137,55.157437,61.512597,61.516622
1313,29.57601,47.880571,industrial,29.57486,29.577159,47.879249,47.881893
1314,40.923195,123.052078,industrial,40.922045,40.924345,123.050556,123.0536
1315,53.493974,59.27809,industrial,53.492824,53.495123,59.276157,59.280023
1316,22.670353,113.995688,industrial,22.669203,22.671503,113.994442,113.996935
1317,-23.433299,-70.589472,industrial,-23.434449,-23.432149,-70.590725,-70.588219
1318,-26.384223,29.779172,industrial,-26.385372,-26.383073,29.777889,29.780456
1319,51.658433,6.829626,industrial,51.657283,51.659583,6.827772,6.831479
1320,4.793217,6.994205,industrial,4.792067,4.794366,6.993051,6.995359
1321,23.315163,113.604748,industrial,23.314013,23.316313,113.603496,113.606
1322,40.125266,113.205105,industrial,40.124116,40.126416,113.203601,113.206609
1323,30.669751,114.502258,industrial,30.668602,30.670901,114.500921,114.503595
1324,-23.861,151.290495,industrial,-23.86215,-23.859851,151.289238,151.291752
1325,-22.99755,120.113639,industrial,-22.9987,-22.9964,120.11239,120.114888
1326,-26.243533,30.140252,industrial,-26.244682,-26.242383,30.13897,30.141534
1327,-26.117737,29.663285,industrial,-26.118886,-26.116587,29.662005,29.664566
1328,-12.539816,-38.158432,industrial,-12.540965,-12.538666,-38.15961,-38.157254
1329,51.173241,4.433937,industrial,51.172091,51.174391,4.432103,4.435771
1330,22.400718,85.090302,industrial,22.399569,22.401868,85.089058,85.091546
1331,40.230836,113.388532,industrial,40.229687,40.231986,113.387026,113.390038
1332,51.648506,7.790758,industrial,51.647356,51.649656,7.788904,7.792611
1333,-12.568785,-38.225231,industrial,-12.569935,-12.567635,-38.226409,-38.224053
1334,53.586262,9.809022,industrial,53.585112,53.587412,9.807085,9.810959
1335,30.087809,32.619061,industrial,30.086659,30.088958,32.617732,32.62039
1336,41.141546,1.005429,industrial,41.140397,41.142696,1.003903,1.006956
1337,29.921381,-95.085781,industrial,29.920231,29.922531,-95.087108,-95.084455
1338,24.060418,38.243477,industrial,24.059268,24.061568,38.242218,38.244736
1339,22.498595,69.99406,industrial,22.497445,22.499745,69.992816,69.995305
1340,24.521489,54.632548,industrial,24.520339,24.522639,54.631284,54.633812
1341,38.930899,121.880116,industrial,38.929749,38.932049,121.878638,121.881594
1342,30.306764,48.498236,industrial,30.305614,30.307914,48.496904,48.499568
1343,24.329149,38.007599,industrial,24.327999,24.330298,38.006337,38.008861
1344,42.330973,-83.062049,industrial,42.329824,42.332123,-83.063605,-83.060494
1345,30.194949,32.527967,industrial,30.1938,30.196099,32.526637,32.529298
1346,41.020906,1.105831,industrial,41.019756,41.022056,1.104307,1.107355
1347,-23.654215,151.340881,industrial,-23.655364,-23.653065,151.339626,151.342137
1348,32.06684,-102.037947,industrial,32.06569,32.06799,-102.039303,-102.03659
1349,22.479262,82.781985,industrial,22.478113,22.480412,82.78074,82.783229
1350,55.225914,86.060952,industrial,55.224764,55.227064,86.058936,86.062968
1351,22.515696,114.28738,industrial,22.514546,22.516846,114.286135,114.288624
1352,43.753344,87.738243,industrial,43.752194,43.754494,87.736651,87.739834
1353,32.705642,51.729256,industrial,32.704493,32.706792,51.727889,51.730622
1354,-23.693279,151.372207,industrial,-23.694429,-23.692129,151.370951,151.373463
1355,37.045417,-83.48057,industrial,37.044267,37.046567,-83.48201,-83.479129
1356,45.481734,9.864361,industrial,45.480584,45.482884,9.862721,9.866001
1357,32.691073,51.614574,industrial,32.689923,32.692223,51.613207,51.61594
1358,22.489001,82.463033,industrial,22.487851,22.49015,82.461789,82.464278
1359,45.416555,53.182653,industrial,45.415405,45.417705,53.181015,53.184291
1360,30.057093,32.445024,industrial,30.055943,30.058243,32.443695,32.446352
1361,29.883504,32.605846,industrial,29.882354,29.884654,32.60452,32.607172
1362,23.171033,113.552288,industrial,23.169883,23.172183,113.551037,113.553539
1363,42.483689,-83.045858,industrial,42.48254,42.484839,-83.047417,-83.044299
1364,40.357053,-80.047187,industrial,40.355903,40.358202,-80.048696,-80.045678
1365,30.432929,114.218148,industrial,30.431779,30.434078,114.216814,114.219481
1366,53.218952,59.115494,industrial,53.217802,53.220101,59.113573,59.117414
1367,-23.680084,-46.271874,industrial,-23.681234,-23.678934,-46.27313,-46.270619
1368,45.417615,53.15023,industrial,45.416465,45.418764,53.148592,53.151868
1369,32.569662,51.628137,industrial,32.568512,32.570812,51.626772,51.629501
1370,40.154645,113.378855,industrial,40.153495,40.155795,113.377351,113.38036
1371,-23.674984,-46.562935,industrial,-23.676133,-23.673834,-46.564191,-46.56168
1372,51.918191,4.412697,industrial,51.917041,51.919341,4.410833,4.414562
1373,-28.552281,-71.320638,industrial,-28.553431,-28.551131,-71.321947,-71.319329
1374,22.290054,86.139365,industrial,22.288904,22.291204,86.138123,86.140608
1375,21.424298,72.950412,industrial,21.423148,21.425448,72.949177,72.951647
1376,49.567403,8.423435,industrial,49.566254,49.568553,8.421662,8.425208
1377,-23.497203,-70.215744,industrial,-23.498353,-23.496053,-70.216998,-70.21449
1378,29.851555,32.726504,industrial,29.850405,29.852705,32.725179,32.72783
1379,54.872498,73.375684,industrial,54.871349,54.873648,73.373686,73.377683
1380,29.601436,-95.074861,industrial,29.600286,29.602586,-95.076183,-95.073538
1381,51.906186,4.577179,industrial,51.905036,51.907336,4.575315,4.579043
1382,24.678637,54.466989,industrial,24.677487,24.679786,54.465724,54.468255
1383,42.246591,-83.280407,industrial,42.245442,42.247741,-83.28196,-83.278853
1384,-20.500039,118.740323,industrial,-20.501189,-20.498889,118.739096,118.741551
1385,23.111209,113.268252,industrial,23.110059,23.112359,113.267002,113.269502
1386,49.837012,18.116081,industrial,49.835862,49.838162,18.114298,18.117864
1387,39.668605,118.16083,industrial,39.667455,39.669755,118.159336,118.162323
1388,29.825897,-94.238122,industrial,29.824747,29.827047,-94.239448,-94.236797
1389,42.357393,-83.223621,industrial,42.356243,42.358542,-83.225177,-83.222065
1390,51.164967,4.270901,industrial,51.163817,51.166116,4.269067,4.272734
1391,24.343598,54.811505,industrial,24.342448,24.344748,54.810243,54.812767
1392,53.519149,-1.415805,industrial,53.518,53.520299,-1.417739,-1.413871
1393,50.403276,18.721572,industrial,50.402126,50.404425,18.719768,18.723376
1394,38.161425,-81.780039,industrial,38.160275,38.162575,-81.781501,-81.778576
1395,29.711358,-95.026106,industrial,29.710208,29.712508,-95.02743,-95.024782
1396,17.873386,83.507881,industrial,17.872236,17.874536,83.506673,83.509089
1397,30.474069,48.635826,industrial,30.472919,30.475219,48.634491,48.63716
1398,45.430573,10.00266,industrial,45.429423,45.431723,10.001022,10.004299
1399,53.576771,9.986911,industrial,53.575621,53.577921,9.984975,9.988848
1400,17.884684,83.356372,industrial,17.883534,17.885834,83.355164,83.35758
1401,55.380469,61.586455,industrial,55.379319,55.381619,61.584431,61.588479
1402,41.539803,-87.47823,industrial,41.538653,41.540953,-87.479766,-87.476694
1403,51.582163,12.053046,industrial,51.581013,51.583313,12.051196,12.054896
1404,-23.562494,-70.356365,industrial,-23.563643,-23.561344,-70.357619,-70.35511
1405,55.091454,73.165439,industrial,55.090304,55.092603,73.16343,73.167448
1406,24.095078,82.764142,industrial,24.093928,24.096227,82.762882,82.765401
1407,45.585767,53.109119,industrial,45.584617,45.586917,53.107476,53.110762
1408,21.234248,73.106718,industrial,21.233098,21.235397,73.105484,73.107951
1409,24.017798,82.751001,industrial,24.016648,24.018947,82.749742,82.75226
1410,50.197495,18.802346,industrial,50.196345,50.198645,18.800549,18.804142
1411,45.486726,53.539,industrial,45.485576,45.487876,53.53736,53.540641
1412,26.988158,50.271581,industrial,26.987009,26.989308,50.270291,50.272872
1413,-12.403445,-38.39285,industrial,-12.404595,-12.402295,-38.394027,-38.391672
1414,-32.494453,150.835506,industrial,-32.495602,-32.493303,150.834142,150.836869
1415,51.410377,7.450102,industrial,51.409227,51.411527,7.448259,7.451946
1416,53.366037,-1.418844,industrial,53.364887,53.367187,-1.420771,-1.416917
1417,17.755806,83.356201,industrial,17.754656,17.756956,83.354994,83.357408
1418,43.747604,51.268408,industrial,43.746454,43.748754,51.266816,51.27
1419,-28.331507,-71.116437,industrial,-28.332657,-28.330357,-71.117743,-71.115131
1420,49.797022,18.128436,industrial,49.795872,49.798172,18.126654,18.130217
1421,-12.673169,-38.100331,industrial,-12.674319,-12.67202,-38.101509,-38.099152
1422,30.33523,48.538248,industrial,30.33408,30.336379,48.536916,48.539581
1423,51.43479,6.906748,industrial,51.43364,51.43594,6.904904,6.908593
1424,56.61273,60.734816,industrial,56.61158,56.61388,60.732726,60.736905
1425,45.779936,53.11259,industrial,45.778786,45.781085,53.110942,53.114239
1426,31.985445,-101.882105,industrial,31.984295,31.986594,-101.883461,-101.88075
1427,40.226736,-80.075547,industrial,40.225586,40.227886,-80.077053,-80.074041
1428,17.780562,83.494203,industrial,17.779412,17.781712,83.492996,83.495411
1429,-23.618596,-70.47274,industrial,-23.619746,-23.617447,-70.473995,-70.471485
1430,26.753042,50.185797,industrial,26.751892,26.754192,50.184509,50.187085
1431,49.953546,18.437261,industrial,49.952396,49.954696,18.435474,18.439048
1432,50.071843,73.094835,industrial,50.070693,50.072993,73.093044,73.096627
1433,21.349174,73.108455,industrial,21.348024,21.350324,73.107221,73.10969
1434,26.992915,50.259797,industrial,26.991766,26.994065,50.258506,50.261087
1435,51.966893,4.58834,industrial,51.965743,51.968043,4.586474,4.590206
1436,32.601783,51.507921,industrial,32.600633,32.602933,51.506557,51.509286
1437,29.959582,-94.16942,industrial,29.958432,29.960732,-94.170747,-94.168093
1438,31.723619,-101.813007,industrial,31.722469,31.724768,-101.814359,-101.811655
1439,51.877645,4.50662,industrial,51.876496,51.878795,4.504758,4.508483
1440,51.379898,4.321263,industrial,51.378748,51.381047,4.319421,4.323106
1441,-22.95157,120.24858,industrial,-22.95272,-22.95042,120.247331,120.249829
1442,50.094412,73.207968,industrial,50.093263,50.095562,73.206175,73.20976
1443,24.662736,54.543724,industrial,24.661586,24.663886,54.542458,54.544989
1444,53.349429,59.108966,industrial,53.348279,53.350579,59.107039,59.110892
1445,43.815693,87.564891,industrial,43.814543,43.816843,87.563298,87.566485
1446,29.641527,-94.927886,industrial,29.640378,29.642677,-94.929209,-94.926563
1447,29.991296,32.722558,industrial,29.990146,29.992446,32.72123,32.723885
1448,43.798593,51.135441,industrial,43.797443,43.799743,51.133847,51.137034
1449,27.135169,49.887228,industrial,27.134019,27.136319,49.885936,49.88852
1450,50.43733,18.519474,industrial,50.43618,50.43848,18.517669,18.521279
1451,-26.669237,29.396635,industrial,-26.670387,-26.668088,29.395349,29.397922
1452,51.275679,4.306919,industrial,51.274529,51.276829,4.305081,4.308757
1453,41.092615,1.183103,industrial,41.091465,41.093765,1.181577,1.184629
1454,27.103977,49.683459,industrial,27.102827,27.105127,49.682168,49.684751
1455,51.476606,6.942659,industrial,51.475457,51.477756,6.940812,6.944505
1456,41.286585,1.108429,industrial,41.285435,41.287735,1.106898,1.109959
1457,55.022105,73.599269,industrial,55.020955,55.023255,73.597263,73.601275
1458,23.22688,113.211308,industrial,23.225731,23.22803,113.210057,113.212559
1459,24.259754,82.674624,industrial,24.258604,24.260904,82.673363,82.675885
1460,55.07553,82.948645,industrial,55.07438,55.07668,82.946636,82.950653
1461,53.430994,9.945015,industrial,53.429844,53.432144,9.943085,9.946945
1462,55.122859,86.222269,industrial,55.121709,55.124008,86.220258,86.22428
1463,53.332252,58.805778,industrial,53.331102,53.333402,58.803852,58.807703
1464,38.010058,-81.846556,industrial,38.008908,38.011208,-81.848015,-81.845096
1465,45.432698,53.571768,industrial,45.431548,45.433848,53.570129,53.573406
1466,-26.168093,29.278376,industrial,-26.169243,-26.166943,29.277095,29.279657
1467,22.452231,69.996934,industrial,22.451081,22.453381,69.995689,69.998178
1468,37.980517,-82.24703,industrial,37.979367,37.981667,-82.248488,-82.245571
1469,43.224248,5.12994,industrial,43.223098,43.225398,5.128362,5.131518
1470,24.04133,38.480665,industrial,24.04018,24.04248,38.479406,38.481925
1471,50.365455,18.814103,industrial,50.364305,50.366604,18.8123,18.815905
1472,21.240489,73.166423,industrial,21.239339,21.241639,73.16519,73.167657
1473,41.556156,-87.213759,industrial,41.555006,41.557306,-87.215296,-87.212222
1474,49.771278,73.437352,industrial,49.770128,49.772428,73.435571,73.439132
1475,40.315463,113.138987,industrial,40.314313,40.316613,113.137479,113.140495
1476,51.926609,4.363538,industrial,51.925459,51.927759,4.361674,4.365403
1477,54.968201,82.813865,industrial,54.967051,54.969351,82.811862,82.815869
1478,24.324018,82.664268,industrial,24.322869,24.325168,82.663007,82.66553
1479,29.804921,-95.215661,industrial,29.803771,29.80607,-95.216986,-95.214336
1480,51.896182,4.420231,industrial,51.895032,51.897332,4.418368,4.422094
1481,22.3087,84.624662,industrial,22.30755,22.30985,84.623419,84.625905
1482,55.04172,73.554119,industrial,55.04057,55.04287,73.552112,73.556126
1483,-28.677422,-71.335691,industrial,-28.678572,-28.676272,-71.337001,-71.33438
1484,51.216412,11.981222,industrial,51.215262,51.217562,11.979387,11.983058
1485,43.498181,5.309386,industrial,43.497031,43.49933,5.307801,5.310971
1486,53.48375,-1.567395,industrial,53.482601,53.4849,-1.569327,-1.565463
1487,43.609763,51.445216,industrial,43.608613,43.610913,51.443628,51.446804
1488,55.190378,86.335076,industrial,55.189228,55.191528,86.333062,86.33709
1489,38.800929,121.420029,industrial,38.799779,38.802079,121.418554,121.421505
1490,49.528305,8.444503,industrial,49.527155,49.529455,8.442732,8.446275
1491,53.24946,59.243739,industrial,53.248311,53.25061,59.241817,59.245661
1492,22.297658,82.822941,industrial,22.296508,22.298808,82.821698,82.824184
1493,23.437183,113.661218,industrial,23.436033,23.438333,113.659964,113.662471
1494,-22.674192,120.382782,industrial,-22.675342,-22.673042,120.381536,120.384028
1495,29.831506,-93.916302,industrial,29.830356,29.832655,-93.917628,-93.914977
1496,29.865079,-95.169265,industrial,29.863929,29.866229,-95.170591,-95.167939
1497,30.637518,114.693475,industrial,30.636368,30.638668,114.692138,114.694811
1498,43.352092,5.402107,industrial,43.350942,43.353241,5.400525,5.403688
1499,29.437263,47.834443,industrial,29.436114,29.438413,47.833122,47.835763
1500,22.354334,85.623659,industrial,22.353184,22.355484,85.622416,85.624903
1501,48.270428,16.584264,suburban,48.269278,48.271578,16.582536,16.585991
1502,-1.078894,36.964521,suburban,-1.080044,-1.077744,36.963371,36.965671
1503,37.625314,-121.808531,suburban,37.624164,37.626464,-121.809983,-121.807079
1504,45.01538,-93.42262,suburban,45.01423,45.01653,-93.424247,-93.420994
1505,48.744361,2.52196,suburban,48.743211,48.74551,2.520216,2.523704
1506,51.482657,-0.305932,suburban,51.481507,51.483806,-0.307779,-0.304086
1507,-23.375217,-46.534946,suburban,-23.376367,-23.374068,-46.536199,-46.533694
1508,-32.030992,115.804026,suburban,-32.032142,-32.029842,115.802669,115.805382
1509,34.933387,135.564011,suburban,34.932237,34.934537,135.562608,135.565413
1510,17.459146,78.758269,suburban,17.457996,17.460296,78.757064,78.759475
1511,25.822043,-80.443733,suburban,25.820894,25.823193,-80.445011,-80.442456
1512,53.347207,9.825377,suburban,53.346057,53.348356,9.823451,9.827303
1513,-1.369503,36.700014,suburban,-1.370653,-1.368354,36.698864,36.701164
1514,33.978286,-84.557011,suburban,33.977136,33.979435,-84.558398,-84.555624
1515,40.418768,-3.553867,suburban,40.417618,40.419918,-3.555378,-3.552357
1516,59.405587,18.340368,suburban,59.404437,59.406737,18.338109,18.342628
1517,38.968582,-77.176015,suburban,38.967432,38.969732,-77.177494,-77.174536
1518,-25.61352,27.999314,suburban,-25.61467,-25.61237,27.998039,28.000589
1519,45.514374,-122.695402,suburban,45.513224,45.515524,-122.697043,-122.693762
1520,33.942717,-84.492848,suburban,33.941567,33.943867,-84.494234,-84.491462
1521,-27.746299,152.800373,suburban,-27.747449,-27.745149,152.799073,152.801672
1522,-27.392262,152.93772,suburban,-27.393412,-27.391112,152.936425,152.939015
1523,12.996117,77.695502,suburban,12.994967,12.997266,77.694322,77.696682
1524,-37.861031,145.079492,suburban,-37.862181,-37.859881,145.078036,145.080949
1525,59.269857,17.716883,suburban,59.268707,59.271007,17.714633,17.719133
1526,43.710715,-79.720887,suburban,43.709565,43.711865,-79.722477,-79.719296
1527,-23.320158,-46.134797,suburban,-23.321308,-23.319008,-46.136049,-46.133545
1528,-27.311371,152.994603,suburban,-27.312521,-27.310221,152.993309,152.995898
1529,33.452498,-111.695243,suburban,33.451348,33.453648,-111.696621,-111.693865
1530,25.309793,55.392789,suburban,25.308644,25.310943,55.391517,55.394061
1531,-31.684615,116.006034,suburban,-31.685765,-31.683466,116.004683,116.007386
1532,-33.93145,18.644918,suburban,-33.9326,-33.9303,18.643532,18.646304
1533,48.802355,2.226754,suburban,48.801205,48.803505,2.225008,2.228499
1534,17.659073,78.40466,suburban,17.657924,17.660223,78.403454,78.405867
1535,45.404227,-122.549082,suburban,45.403077,45.405377,-122.55072,-122.547445
1536,50.997911,-114.020094,suburban,50.996761,50.999061,-114.021921,-114.018267
1537,48.028621,11.247489,suburban,48.027472,48.029771,11.24577,11.249208
1538,-34.925212,138.529436,suburban,-34.926362,-34.924062,138.528034,138.530839
1539,41.440456,1.924139,suburban,41.439307,41.441606,1.922606,1.925673
1540,-37.868935,145.223201,suburban,-37.870085,-37.867785,145.221745,145.224658
1541,17.683361,78.510162,suburban,17.682211,17.684511,78.508955,78.511369
1542,37.671538,126.937829,suburban,37.670389,37.672688,126.936376,126.939281
1543,30.343812,31.438008,suburban,30.342663,30.344962,31.436676,31.43934
1544,-33.671212,151.045906,suburban,-33.672361,-33.670062,151.044525,151.047288
1545,-27.362039,152.910912,suburban,-27.363189,-27.36089,152.909618,152.912207
1546,-33.984477,18.741796,suburban,-33.985626,-33.983327,18.740409,18.743182
1547,53.629594,10.048872,suburban,53.628444,53.630743,10.046933,10.050811
1548,19.233486,72.933114,suburban,19.232336,19.234636,72.931896,72.934332
1549,-27.650335,152.896773,suburban,-27.651485,-27.649185,152.895475,152.898071
1550,26.050001,-80.442744,suburban,26.048851,26.051151,-80.444024,-80.441464
1551,53.32408,10.165967,suburban,53.32293,53.32523,10.164042,10.167892
1552,42.176616,-71.011378,suburban,42.175467,42.177766,-71.012929,-71.009826
1553,38.742948,-77.228767,suburban,38.741798,38.744098,-77.230241,-77.227293
1554,44.773706,-93.546911,suburban,44.772556,44.774856,-93.54853,-93.545291
1555,25.367411,55.696895,suburban,25.366261,25.368561,55.695623,55.698168
1556,37.634708,126.801208,suburban,37.633558,37.635858,126.799756,126.80266
1557,30.178735,31.489262,suburban,30.177585,30.179884,31.487932,31.490592
1558,28.544137,77.159122,suburban,28.542987,28.545287,77.157813,77.160431
1559,43.887714,-79.332324,suburban,43.886564,43.888864,-79.33392,-79.330729
1560,-27.355493,152.946083,suburban,-27.356642,-27.354343,152.944788,152.947378
1561,42.372502,-70.986193,suburban,42.371352,42.373652,-70.98775,-70.984637
1562,44.722639,-93.148705,suburban,44.721489,44.723788,-93.150323,-93.147087
1563,-23.524815,-46.455536,suburban,-23.525965,-23.523665,-46.456791,-46.454282
1564,37.520484,-121.898318,suburban,37.519335,37.521634,-121.899768,-121.896868
1565,19.168077,73.097458,suburban,19.166928,19.169227,73.096241,73.098675
1566,59.422825,18.366656,suburban,59.421675,59.423975,18.364395,18.368916
1567,-27.445797,152.823551,suburban,-27.446947,-27.444647,152.822255,152.824847
1568,25.696851,-80.235524,suburban,25.695702,25.698001,-80.2368,-80.234248
1569,37.340309,-122.169982,suburban,37.33916,37.341459,-122.171428,-122.168535
1570,-23.585999,-46.51683,suburban,-23.587149,-23.584849,-46.518085,-46.515576
1571,28.652733,77.423705,suburban,28.651583,28.653883,77.422395,77.425016
1572,48.871574,2.596892,suburban,48.870424,48.872723,2.595144,2.59864
1573,17.580524,78.351765,suburban,17.579374,17.581674,78.350559,78.352972
1574,-37.807472,145.211711,suburban,-37.808622,-37.806322,145.210255,145.213166
1575,53.537187,9.840022,suburban,53.536037,53.538336,9.838087,9.841957
1576,32.891599,-97.289747,suburban,32.890449,32.892749,-97.291116,-97.288377
1577,24.640122,46.917238,suburban,24.638973,24.641272,46.915973,46.918503
1578,48.105674,11.548224,suburban,48.104524,48.106824,11.546502,11.549945
1579,51.645107,-0.031278,suburban,51.643957,51.646257,-0.033131,-0.029425
1580,13.06894,77.700589,suburban,13.067791,13.07009,77.699409,77.70177
1581,-11.740598,-77.077219,suburban,-11.741748,-11.739448,-77.078393,-77.076044
1582,25.264951,55.493273,suburban,25.263801,25.266101,55.492001,55.494544
1583,37.494255,-121.98431,suburban,37.493106,37.495405,-121.985759,-121.982861
1584,35.561752,139.498002,suburban,35.560602,35.562902,139.496589,139.499416
1585,-33.921,18.846697,suburban,-33.92215,-33.91985,18.845311,18.848083
1586,40.393548,-3.478862,suburban,40.392399,40.394698,-3.480372,-3.477353
1587,-27.372908,152.840665,suburban,-27.374058,-27.371759,152.83937,152.84196
1588,25.44256,55.346035,suburban,25.44141,25.44371,55.344762,55.347308
1589,48.490051,11.565507,suburban,48.488901,48.4912,11.563772,11.567242
1590,35.464659,139.639362,suburban,35.463509,35.465809,139.63795,139.640774
1591,28.39176,77.272473,suburban,28.390611,28.39291,77.271166,77.27378
1592,48.103245,16.52307,suburban,48.102095,48.104395,16.521348,16.524792
1593,49.21235,-122.871679,suburban,49.2112,49.213499,-122.873439,-122.869918
1594,51.499312,-0.221487,suburban,51.498162,51.500462,-0.223334,-0.21964
1595,6.505797,3.305084,suburban,6.504647,6.506947,3.303927,3.306241
1596,25.317221,55.646233,suburban,25.316071,25.318371,55.644961,55.647505
1597,24.881168,47.231365,suburban,24.880018,24.882318,47.230098,47.232633
1598,48.901479,2.296371,suburban,48.90033,48.902629,2.294621,2.29812
1599,40.135292,-3.765131,suburban,40.134142,40.136442,-3.766635,-3.763627
1600,40.229609,-3.392855,suburban,40.228459,40.230759,-3.394361,-3.391349
1601,-31.87661,116.056356,suburban,-31.87776,-31.87546,116.055002,116.05771
1602,-11.974862,-76.725172,suburban,-11.976012,-11.973712,-76.726347,-76.723996
1603,39.722661,-105.211688,suburban,39.721511,39.723811,-105.213183,-105.210193
